playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8477346,2025,MacKenzie Weegar,UTA,D,5on5,6,6880.0,156.0,3.45,0.4,0.52,0.44,0.48,0.45,0.49,15.0,5.93,0.21,0.32,1.81,0.2,3.74,2.72,0.21,0.21,0.21,0.0,3.0,8.0,1.0,8.0,17.0,5.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,6.0,7.0,1.0,2.0,0.0,26.0,3.0,10.0,9.0,0.0,0.0,0.21,0.0,0.0,2.0,0.0,0.0,16.86,9.0,8.94,7.0,0.07,0.28,0.0,0.28,0.28,0.28,156.0,14.0,26.0,24.0,92.0,14.0,19.0,25.0,98.0,0.0,0.0,12210.0,2.0,2.0,1.0,7.0,49.13,3.58,3.42,3.59,3.44,44.0,24.0,30.0,98.0,11.0,4.0,1.0,52.0,14.0,2.0,1.47,1.63,0.48,7.0,4.0,0.0,97.68,68.0,67.72,0.63,0.79,0.79,3.41,3.4,3.34,61.02,5.42,5.14,5.45,5.18,49.0,35.0,40.0,124.0,8.0,7.0,3.0,60.0,18.0,6.0,1.68,2.06,1.69,2.0,2.0,4.0,123.67,84.0,84.38,0.86,1.53,1.53,4.75,4.78,4.7,8.32,7.73,196.0,209.0,1.2,0.02,15.0,1.0,10.0,1.0
8477346,2025,MacKenzie Weegar,UTA,D,4on5,6,188.0,8.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,7.0,0.0,1.0,1.0,6.0,0.0,0.0,1641.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.04,0.03,0.04,0.03,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.02,0.0,0.0,0.07,0.07,0.05,0.0,2.67,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
8477346,2025,MacKenzie Weegar,UTA,D,5on4,6,562.0,13.0,2.58,0.33,0.93,0.87,0.82,0.88,0.81,9.0,0.62,0.01,0.07,0.15,0.02,0.5,0.25,0.01,0.01,0.01,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.02,0.0,0.0,0.02,0.02,0.02,13.0,1.0,2.0,0.0,10.0,1.0,2.0,1.0,9.0,0.0,0.0,1247.0,0.0,0.0,0.0,0.0,9.69,0.42,0.41,0.42,0.41,8.0,6.0,6.0,20.0,0.0,2.0,0.0,12.0,2.0,0.0,0.2,0.22,0.0,0.0,0.0,0.0,20.0,14.0,14.0,0.24,0.04,0.04,0.62,0.62,0.62,1.91,0.84,0.84,0.84,0.84,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.84,0.0,0.0,1.0,3.0,2.0,2.0,0.04,0.0,0.0,0.88,0.88,0.88,2.35,0.17,33.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8481186,2025,Logan O'Connor,COL,R,other,13,48.0,1.0,1.36,0.7,0.59,0.2,0.59,0.25,0.53,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1049.0,0.0,0.0,0.0,0.0,0.95,0.93,0.41,0.93,0.41,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.93,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.94,0.94,0.41,2.43,0.39,0.38,0.39,0.38,3.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.12,0.23,0.0,0.0,1.0,4.0,3.0,3.0,0.05,0.23,0.23,0.21,0.21,0.21,5.05,3.53,30.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
8481186,2025,Logan O'Connor,COL,R,all,13,8679.0,209.0,4.27,0.44,0.55,0.54,0.56,0.52,0.56,123.0,18.62,1.99,1.5,4.32,0.63,10.54,7.03,1.91,2.0,1.92,1.0,0.0,15.0,11.0,10.0,36.0,2.0,1.0,3.0,0.0,2.0,0.0,12.0,8.0,14.0,25.0,0.0,0.0,0.0,19.0,3.0,5.0,17.0,7.0,2.0,0.65,0.85,0.48,0.0,0.0,1.0,36.84,26.0,26.54,1.0,0.32,0.68,0.36,1.95,1.94,1.89,209.0,18.0,26.0,24.0,141.0,33.0,28.0,29.0,119.0,0.0,1.0,38817.0,0.0,2.0,1.0,3.0,78.25,6.61,5.81,6.64,5.85,68.0,41.0,53.0,162.0,5.0,6.0,0.0,86.0,17.0,6.0,2.37,2.07,2.17,1.0,1.0,3.0,163.86,109.0,110.36,1.05,1.11,1.11,6.56,6.58,5.91,74.5,8.28,7.71,8.17,7.61,73.0,27.0,36.0,136.0,12.0,10.0,2.0,66.0,22.0,12.0,1.65,2.53,4.1,5.0,5.0,2.0,136.38,100.0,100.31,1.22,2.4,2.4,7.1,7.06,6.69,40.03,32.45,742.0,595.0,0.0,0.0,0.0,0.0,0.0,0.0
8481186,2025,Logan O'Connor,COL,R,5on5,13,7608.0,174.0,4.27,0.52,0.56,0.59,0.55,0.58,0.56,125.0,18.62,1.99,1.5,4.32,0.63,10.54,7.03,1.91,2.0,1.92,1.0,0.0,15.0,11.0,8.0,34.0,2.0,1.0,3.0,0.0,2.0,0.0,12.0,8.0,14.0,25.0,0.0,0.0,0.0,19.0,3.0,4.0,17.0,7.0,2.0,0.65,0.85,0.48,0.0,0.0,1.0,34.84,26.0,26.54,0.0,0.32,0.68,0.36,1.95,1.94,1.89,174.0,17.0,17.0,23.0,117.0,32.0,23.0,21.0,98.0,0.0,1.0,30774.0,0.0,2.0,1.0,2.0,74.34,5.5,5.26,5.53,5.3,64.0,40.0,50.0,154.0,3.0,6.0,0.0,82.0,17.0,5.0,2.2,2.07,1.24,0.0,1.0,2.0,155.86,104.0,105.36,1.02,1.11,1.11,5.41,5.44,5.34,55.94,5.13,4.86,5.02,4.76,56.0,20.0,32.0,108.0,9.0,9.0,1.0,54.0,15.0,7.0,1.35,1.82,1.97,5.0,4.0,0.0,108.38,76.0,76.31,0.79,2.17,2.17,3.76,3.72,3.65,23.26,18.2,573.0,463.0,0.08,0.37,4.0,7.0,4.0,5.0
8481186,2025,Logan O'Connor,COL,R,4on5,13,1023.0,34.0,4.37,0.06,0.12,0.23,0.13,0.16,0.16,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,8.0,1.0,24.0,1.0,5.0,7.0,21.0,0.0,0.0,2522.0,0.0,0.0,0.0,0.0,2.95,0.18,0.14,0.18,0.14,3.0,1.0,3.0,7.0,1.0,0.0,0.0,4.0,0.0,0.0,0.18,0.0,0.0,1.0,0.0,0.0,7.0,4.0,4.0,0.03,0.0,0.0,0.21,0.21,0.17,16.12,2.75,2.47,2.75,2.47,14.0,7.0,3.0,24.0,2.0,0.0,0.0,11.0,6.0,4.0,0.25,0.6,1.9,0.0,1.0,1.0,24.0,21.0,21.0,0.38,0.0,0.0,3.13,3.13,2.82,0.57,4.06,11.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
8481186,2025,Logan O'Connor,COL,R,5on4,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478434,2025,Keegan Kolesar,VGK,R,other,21,175.0,1.0,0.12,0.0,0.63,0.0,0.36,0.0,0.29,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1396.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.97,0.48,0.44,0.48,0.44,4.0,3.0,4.0,11.0,0.0,0.0,0.0,5.0,2.0,0.0,0.29,0.19,0.0,0.0,0.0,0.0,11.0,7.0,7.0,0.12,0.0,0.0,0.6,0.6,0.56,3.71,2.21,21.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
8478434,2025,Keegan Kolesar,VGK,R,all,21,12908.0,322.0,0.13,0.43,0.56,0.4,0.48,0.39,0.49,227.0,14.17,1.75,1.03,3.03,0.52,6.73,5.94,1.72,1.73,1.7,0.0,0.0,13.0,6.0,3.0,22.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,9.0,12.0,18.0,3.0,6.0,3.0,82.0,1.0,12.0,9.0,8.0,2.0,0.23,0.95,0.57,0.0,0.0,1.0,22.17,19.0,19.19,2.0,0.23,0.21,0.69,1.29,1.3,1.3,322.0,18.0,44.0,59.0,201.0,50.0,48.0,27.0,197.0,3.0,8.0,67392.0,6.0,4.0,2.0,12.0,80.75,7.2,6.93,7.23,6.96,64.0,46.0,42.0,152.0,3.0,12.0,1.0,77.0,26.0,7.0,2.12,3.14,1.94,2.0,0.0,1.0,153.87,110.0,111.24,1.15,2.36,2.36,5.99,6.05,5.94,126.0,9.73,9.15,9.64,9.06,108.0,62.0,61.0,231.0,5.0,14.0,0.0,142.0,17.0,11.0,3.97,2.09,3.68,4.0,0.0,1.0,229.1,170.0,169.18,1.82,2.87,2.87,8.69,8.6,8.42,63.77,50.66,1057.0,1158.0,0.0,0.0,0.0,0.0,0.0,0.0
8478434,2025,Keegan Kolesar,VGK,R,5on5,21,11695.0,295.0,0.13,0.51,0.51,0.45,0.48,0.44,0.49,211.0,13.45,1.72,1.01,2.91,0.5,6.52,5.35,1.69,1.7,1.67,0.0,0.0,12.0,6.0,2.0,20.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,8.0,11.0,17.0,3.0,6.0,3.0,79.0,1.0,12.0,8.0,8.0,2.0,0.2,0.95,0.57,0.0,0.0,1.0,20.17,18.0,18.19,2.0,0.22,0.21,0.69,1.26,1.27,1.26,295.0,17.0,27.0,58.0,193.0,49.0,42.0,26.0,178.0,3.0,7.0,52436.0,6.0,4.0,2.0,6.0,79.72,7.16,6.89,7.19,6.92,62.0,46.0,41.0,149.0,3.0,12.0,1.0,75.0,26.0,7.0,2.08,3.14,1.94,2.0,0.0,1.0,150.87,108.0,109.24,1.13,2.36,2.36,5.93,5.98,5.88,100.47,6.85,6.54,6.75,6.45,82.0,53.0,48.0,183.0,5.0,11.0,0.0,114.0,13.0,8.0,2.96,1.6,2.29,4.0,0.0,1.0,181.1,135.0,134.18,1.2,2.22,2.22,5.82,5.74,5.64,37.76,36.07,810.0,894.0,0.18,0.22,9.0,8.0,5.0,7.0
8478434,2025,Keegan Kolesar,VGK,R,4on5,21,1032.0,25.0,-1.17,0.02,0.31,0.07,0.17,0.07,0.19,45.0,0.73,0.03,0.03,0.12,0.02,0.21,0.59,0.03,0.03,0.03,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.01,0.0,0.0,0.04,0.04,0.04,25.0,1.0,17.0,0.0,7.0,1.0,6.0,1.0,17.0,0.0,0.0,2924.0,0.0,0.0,0.0,0.0,1.03,0.04,0.04,0.04,0.04,2.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.02,0.0,0.0,0.06,0.06,0.06,20.56,2.4,2.16,2.4,2.16,22.0,6.0,9.0,37.0,0.0,3.0,0.0,23.0,2.0,3.0,0.73,0.3,1.38,0.0,0.0,0.0,37.0,28.0,28.0,0.51,0.65,0.65,2.26,2.26,2.22,1.37,3.0,16.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
8478434,2025,Keegan Kolesar,VGK,R,5on4,21,6.0,1.0,0.28,0.0,1.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476448,2025,William Karlsson,VGK,C,other,15,719.0,11.0,6.34,0.6,0.69,0.4,0.27,0.25,0.33,49.0,0.73,0.07,0.04,0.21,0.03,0.34,0.33,0.07,0.07,0.07,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.07,0.07,0.07,11.0,0.0,6.0,1.0,4.0,1.0,2.0,2.0,6.0,5.0,6.0,1575.0,0.0,0.0,0.0,0.0,5.06,3.41,2.75,3.41,2.75,3.0,4.0,9.0,16.0,3.0,0.0,0.0,1.0,0.0,6.0,0.07,0.0,3.35,0.0,0.0,3.0,16.0,7.0,7.0,0.07,0.0,0.0,3.49,3.49,2.82,15.38,2.27,2.2,2.27,2.2,14.0,7.0,3.0,24.0,2.0,2.0,0.0,13.0,6.0,2.0,0.58,0.65,1.04,0.0,1.0,1.0,24.0,21.0,21.0,0.3,0.28,0.28,2.29,2.29,2.23,4.65,2.05,17.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
8476448,2025,William Karlsson,VGK,C,all,15,15481.0,365.0,7.6,0.55,0.53,0.42,0.45,0.43,0.47,76.0,25.47,2.72,1.76,5.44,0.8,13.51,9.78,2.66,2.74,2.68,5.0,1.0,24.0,10.0,5.0,39.0,9.0,3.0,1.0,1.0,2.0,0.0,9.0,19.0,21.0,31.0,2.0,4.0,116.0,6.0,1.0,11.0,22.0,10.0,2.0,0.89,1.28,0.55,1.0,2.0,0.0,40.0,34.0,34.93,2.0,0.37,0.13,0.28,2.81,2.85,2.79,365.0,39.0,61.0,62.0,203.0,30.0,47.0,46.0,242.0,116.0,116.0,40543.0,4.0,4.0,2.0,12.0,115.76,14.15,13.21,14.44,13.5,101.0,54.0,53.0,208.0,17.0,8.0,1.0,101.0,35.0,19.0,3.07,4.46,6.62,5.0,7.0,5.0,213.79,155.0,159.04,1.65,1.44,1.44,14.35,14.68,13.87,152.49,11.63,11.26,11.39,11.04,132.0,77.0,82.0,291.0,9.0,14.0,1.0,167.0,31.0,11.0,4.73,3.51,3.4,3.0,4.0,2.0,285.76,209.0,205.73,2.19,2.34,2.34,11.48,11.36,11.2,36.66,32.31,587.0,719.0,0.0,0.0,0.0,0.0,0.0,0.0
8476448,2025,William Karlsson,VGK,C,5on5,15,12752.0,296.0,7.6,0.55,0.49,0.44,0.45,0.46,0.46,69.0,23.66,2.6,1.64,5.06,0.72,12.33,8.65,2.54,2.62,2.56,4.0,1.0,24.0,7.0,4.0,35.0,8.0,3.0,1.0,1.0,2.0,0.0,9.0,16.0,21.0,28.0,2.0,4.0,103.0,5.0,0.0,10.0,19.0,10.0,2.0,0.77,1.28,0.55,1.0,2.0,0.0,36.0,31.0,31.93,1.0,0.35,0.13,0.28,2.67,2.71,2.65,296.0,33.0,43.0,56.0,164.0,23.0,40.0,34.0,199.0,103.0,99.0,32289.0,4.0,4.0,2.0,10.0,102.16,10.02,9.76,10.3,10.05,89.0,46.0,37.0,172.0,14.0,8.0,1.0,89.0,34.0,12.0,2.65,4.35,3.02,5.0,7.0,2.0,177.79,135.0,139.04,1.41,1.44,1.44,9.98,10.31,10.2,116.96,8.15,7.88,7.9,7.66,103.0,57.0,61.0,221.0,5.0,11.0,0.0,132.0,19.0,9.0,3.48,2.32,2.36,2.0,2.0,1.0,215.76,160.0,156.73,1.53,2.0,2.0,7.68,7.55,7.49,21.75,22.87,454.0,562.0,0.15,0.82,5.0,18.0,4.0,15.0
8476448,2025,William Karlsson,VGK,C,4on5,15,1189.0,34.0,7.59,0.21,0.12,0.1,0.13,0.08,0.13,62.0,0.53,0.04,0.03,0.06,0.02,0.29,0.56,0.04,0.04,0.04,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.01,0.0,0.0,0.05,0.05,0.05,34.0,3.0,11.0,4.0,16.0,2.0,4.0,3.0,25.0,4.0,4.0,2982.0,0.0,0.0,0.0,0.0,1.39,0.29,0.29,0.29,0.29,1.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.04,0.0,0.25,0.0,0.0,0.0,4.0,2.0,2.0,0.02,0.0,0.0,0.31,0.31,0.31,15.76,1.06,1.03,1.06,1.03,9.0,13.0,15.0,37.0,2.0,1.0,1.0,16.0,6.0,0.0,0.51,0.55,0.0,1.0,1.0,0.0,37.0,22.0,22.0,0.32,0.06,0.06,1.32,1.32,1.29,0.57,4.16,11.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
8476448,2025,William Karlsson,VGK,C,5on4,15,821.0,24.0,8.41,0.73,0.94,0.64,0.9,0.65,0.9,76.0,0.56,0.01,0.05,0.11,0.03,0.56,0.24,0.01,0.01,0.01,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.01,0.0,0.0,0.02,0.02,0.02,24.0,3.0,1.0,1.0,19.0,4.0,1.0,7.0,12.0,4.0,6.0,2555.0,0.0,0.0,0.0,2.0,7.15,0.43,0.41,0.43,0.41,8.0,3.0,5.0,16.0,0.0,0.0,0.0,10.0,1.0,0.0,0.32,0.12,0.0,0.0,0.0,0.0,16.0,11.0,11.0,0.14,0.0,0.0,0.58,0.58,0.55,4.38,0.16,0.16,0.16,0.16,6.0,0.0,3.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,9.0,6.0,6.0,0.03,0.0,0.0,0.19,0.19,0.19,6.77,0.46,75.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8482775,2025,Oliver Kapanen,MTL,C,other,7,23.0,0.0,-0.07,0.0,1.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
