playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8474612,2025,Travis Hamonic,DET,D,5on4,26,82.0,5.0,-0.95,0.0,0.74,0.0,0.86,0.0,0.82,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,1939.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,0.89,62.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8475279,2025,Ben Chiarot,DET,D,other,82,3900.0,63.0,4.2,0.59,0.51,0.32,0.51,0.35,0.52,150.0,4.39,0.14,0.18,1.3,0.13,2.1,2.15,0.13,0.14,0.13,1.0,0.0,4.0,2.0,3.0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,4.0,6.0,0.0,0.0,0.0,5.0,1.0,3.0,6.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,9.0,6.0,6.0,2.0,0.05,0.15,0.0,0.18,0.18,0.17,63.0,3.0,24.0,9.0,27.0,1.0,5.0,17.0,40.0,0.0,0.0,5419.0,0.0,0.0,0.0,9.0,26.97,10.35,10.23,10.35,10.23,26.0,12.0,10.0,48.0,14.0,3.0,0.0,18.0,4.0,16.0,0.72,0.52,9.1,2.0,0.0,12.0,48.0,38.0,38.0,0.3,0.55,0.55,10.1,10.1,10.02,50.91,7.09,6.86,7.09,6.86,43.0,29.0,29.0,101.0,8.0,7.0,0.0,45.0,19.0,8.0,1.69,2.58,2.81,2.0,3.0,3.0,101.0,72.0,72.0,1.09,0.97,0.97,7.21,7.21,6.99,13.69,13.21,129.0,122.0,0.08,0.0,3.0,0.0,2.0,0.0
8475279,2025,Ben Chiarot,DET,D,all,82,102516.0,2135.0,9.28,0.42,0.55,0.42,0.53,0.42,0.55,245.0,115.21,4.33,5.83,35.04,3.93,63.75,48.12,4.18,4.3,4.16,5.0,5.0,103.0,58.0,99.0,260.0,15.0,5.0,7.0,0.0,33.0,0.0,62.0,54.0,98.0,156.0,30.0,65.0,0.0,170.0,25.0,74.0,150.0,10.0,1.0,2.76,1.26,0.31,4.0,1.0,0.0,257.87,161.0,159.31,50.0,1.2,1.17,0.59,4.94,4.9,4.81,2135.0,171.0,330.0,321.0,1313.0,222.0,338.0,283.0,1292.0,0.0,0.0,196219.0,65.0,20.0,10.0,160.0,771.62,70.69,68.27,70.64,68.21,698.0,357.0,400.0,1455.0,65.0,88.0,5.0,801.0,184.0,70.0,23.02,23.58,24.09,23.0,25.0,17.0,1446.35,1055.0,1049.86,10.26,16.13,16.14,64.81,64.64,63.67,1042.42,98.67,94.89,98.79,95.02,915.0,521.0,556.0,1992.0,96.0,90.0,5.0,1045.0,305.0,86.0,32.86,36.47,29.34,39.0,25.0,32.0,1990.76,1436.0,1434.63,16.46,16.58,16.58,98.53,98.69,96.0,185.76,153.72,3385.0,2978.0,0.0,0.0,0.0,0.0,0.0,0.0
8475279,2025,Ben Chiarot,DET,D,5on5,82,89473.0,1838.0,9.28,0.45,0.51,0.46,0.5,0.46,0.52,214.0,109.67,4.16,5.54,33.34,3.72,61.0,45.24,4.02,4.13,4.0,4.0,5.0,97.0,56.0,94.0,247.0,14.0,5.0,6.0,0.0,32.0,0.0,58.0,52.0,92.0,148.0,28.0,61.0,0.0,160.0,23.0,68.0,142.0,10.0,1.0,2.6,1.26,0.31,4.0,1.0,0.0,244.87,153.0,151.31,45.0,1.13,1.02,0.59,4.7,4.67,4.58,1838.0,164.0,213.0,299.0,1162.0,210.0,280.0,231.0,1117.0,0.0,0.0,154450.0,61.0,18.0,9.0,133.0,721.79,57.29,55.17,57.25,55.11,647.0,340.0,385.0,1372.0,50.0,81.0,5.0,765.0,174.0,48.0,21.61,22.32,13.35,21.0,24.0,5.0,1363.35,987.0,981.86,9.65,14.85,14.86,52.08,51.91,51.04,830.51,69.56,67.33,69.68,67.47,731.0,412.0,447.0,1590.0,67.0,75.0,4.0,853.0,238.0,52.0,26.82,28.56,14.18,35.0,20.0,12.0,1588.76,1143.0,1141.63,11.79,13.26,13.26,68.07,68.23,67.02,103.84,99.61,2403.0,2369.0,7.5,0.54,164.0,17.0,131.0,14.0
8475279,2025,Ben Chiarot,DET,D,4on5,82,8605.0,178.0,9.63,0.11,0.07,0.09,0.09,0.11,0.1,192.0,1.15,0.03,0.11,0.39,0.08,0.66,0.74,0.03,0.03,0.03,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,5.0,1.0,3.0,2.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.03,0.0,0.0,0.06,0.06,0.05,178.0,1.0,91.0,11.0,75.0,6.0,45.0,24.0,103.0,0.0,0.0,10454.0,4.0,0.0,0.0,0.0,20.36,2.57,2.43,2.57,2.43,22.0,5.0,2.0,29.0,1.0,3.0,0.0,17.0,5.0,5.0,0.64,0.59,1.34,0.0,1.0,0.0,29.0,27.0,27.0,0.27,0.45,0.45,2.39,2.39,2.38,160.07,21.47,20.24,21.47,20.24,140.0,80.0,80.0,300.0,20.0,8.0,1.0,147.0,48.0,25.0,4.35,5.33,11.8,2.0,2.0,16.0,300.0,220.0,220.0,3.55,2.35,2.35,22.68,22.68,21.51,1.52,20.87,32.0,315.0,0.14,0.06,4.0,2.0,4.0,1.0
8475279,2025,Ben Chiarot,DET,D,5on4,82,538.0,56.0,2.27,1.0,0.88,1.0,0.88,1.0,0.86,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,3.0,2.0,2.0,49.0,5.0,8.0,11.0,32.0,0.0,0.0,14249.0,0.0,0.0,0.0,8.0,2.49,0.47,0.44,0.47,0.44,3.0,0.0,2.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,0.05,0.14,0.29,0.0,0.0,0.0,5.0,3.0,3.0,0.05,0.29,0.29,0.24,0.24,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.58,3.49,411.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
8480326,2025,Sheldon Dries,DET,C,other,5,8.0,0.0,-0.38,0.0,0.37,0.0,0.36,0.0,0.38,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.21,4.0,7.0,0.0,0.05,0.0,1.0,0.0,1.0
8480326,2025,Sheldon Dries,DET,C,all,5,2092.0,55.0,-0.73,0.24,0.56,0.29,0.51,0.31,0.53,58.0,2.01,0.19,0.12,0.39,0.07,1.1,1.13,0.19,0.19,0.19,0.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,9.0,8.0,3.0,1.0,1.0,2.0,0.0,0.01,0.18,0.0,0.0,0.0,0.0,3.82,3.0,2.87,1.0,0.03,0.0,0.0,0.21,0.21,0.21,55.0,5.0,8.0,4.0,38.0,9.0,8.0,5.0,33.0,9.0,12.0,16034.0,0.0,2.0,1.0,3.0,9.54,0.62,0.61,0.61,0.61,8.0,5.0,3.0,16.0,0.0,1.0,0.0,9.0,4.0,0.0,0.15,0.47,0.0,0.0,0.0,0.0,15.46,13.0,12.63,0.1,0.2,0.2,0.52,0.51,0.51,21.04,1.99,1.92,2.03,1.96,19.0,10.0,11.0,40.0,1.0,1.0,0.0,21.0,6.0,2.0,0.68,0.69,0.62,0.0,1.0,0.0,41.23,29.0,29.79,0.28,0.31,0.31,1.96,2.0,1.94,17.19,13.35,276.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0
8480326,2025,Sheldon Dries,DET,C,5on5,5,1865.0,46.0,-0.73,0.24,0.61,0.28,0.5,0.31,0.52,58.0,2.01,0.19,0.12,0.39,0.07,1.1,1.13,0.19,0.19,0.19,0.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,7.0,7.0,3.0,1.0,1.0,2.0,0.0,0.01,0.18,0.0,0.0,0.0,0.0,3.82,3.0,2.87,1.0,0.03,0.0,0.0,0.21,0.21,0.21,46.0,4.0,5.0,4.0,33.0,6.0,7.0,4.0,29.0,7.0,10.0,12610.0,0.0,2.0,1.0,3.0,8.74,0.52,0.52,0.52,0.51,7.0,5.0,3.0,15.0,0.0,1.0,0.0,9.0,3.0,0.0,0.15,0.38,0.0,0.0,0.0,0.0,14.46,12.0,11.63,0.09,0.2,0.2,0.42,0.42,0.42,19.51,1.69,1.62,1.73,1.66,17.0,10.0,11.0,38.0,0.0,1.0,0.0,21.0,4.0,2.0,0.68,0.39,0.62,0.0,0.0,0.0,39.23,27.0,27.79,0.25,0.31,0.31,1.63,1.67,1.61,11.26,7.35,197.0,200.0,0.04,0.08,2.0,3.0,2.0,2.0
8480326,2025,Sheldon Dries,DET,C,4on5,5,196.0,6.0,-0.53,0.23,0.01,0.33,0.05,0.33,0.06,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,514.0,0.0,0.0,0.0,0.0,0.8,0.09,0.09,0.09,0.09,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.1,0.1,0.1,1.53,0.3,0.3,0.3,0.3,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.03,0.0,0.0,0.33,0.33,0.33,0.02,1.52,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8480326,2025,Sheldon Dries,DET,C,5on4,5,23.0,3.0,-0.11,0.0,0.72,0.0,0.84,0.0,0.79,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.47,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8475753,2025,Justin Faulk,DET,D,other,78,3730.0,66.0,20.7,0.39,0.39,0.47,0.42,0.48,0.4,133.0,9.18,1.07,0.58,1.99,0.29,5.09,3.98,1.03,1.07,1.03,3.0,1.0,11.0,2.0,1.0,14.0,5.0,1.0,3.0,0.0,2.0,0.0,4.0,3.0,10.0,12.0,0.0,0.0,0.0,2.0,1.0,2.0,10.0,2.0,1.0,0.39,0.25,0.42,0.0,0.0,1.0,14.0,13.0,13.0,2.0,0.16,0.76,0.16,1.07,1.07,1.03,66.0,12.0,15.0,10.0,29.0,5.0,10.0,14.0,37.0,0.0,0.0,4857.0,0.0,0.0,0.0,5.0,46.33,9.04,8.6,9.04,8.6,41.0,21.0,17.0,79.0,7.0,7.0,1.0,34.0,15.0,13.0,1.59,1.89,5.56,1.0,1.0,5.0,79.0,62.0,62.0,0.91,1.83,1.83,8.12,8.12,7.94,47.55,14.41,13.58,14.41,13.58,45.0,23.0,21.0,89.0,13.0,5.0,1.0,35.0,13.0,20.0,1.3,1.51,11.59,2.0,0.0,11.0,89.0,68.0,68.0,0.87,0.89,0.89,14.39,14.39,13.64,9.93,15.72,100.0,139.0,0.0,1.6,0.0,2.0,0.0,2.0
8475753,2025,Justin Faulk,DET,D,all,78,103009.0,2111.0,33.55,0.43,0.48,0.47,0.48,0.47,0.48,194.0,144.49,7.85,8.81,38.21,4.81,84.79,60.55,7.64,7.88,7.68,13.0,11.0,148.0,57.0,100.0,305.0,40.0,16.0,20.0,0.0,34.0,0.0,63.0,72.0,132.0,189.0,20.0,42.0,0.0,70.0,27.0,64.0,187.0,16.0,2.0,4.99,2.0,0.85,12.0,2.0,2.0,303.41,205.0,205.73,43.0,1.93,3.38,1.05,8.71,8.72,8.54,2111.0,235.0,270.0,316.0,1290.0,222.0,317.0,302.0,1270.0,0.0,0.0,180467.0,42.0,12.0,6.0,132.0,804.65,72.41,69.87,72.67,70.11,771.0,321.0,397.0,1489.0,80.0,83.0,6.0,833.0,188.0,71.0,24.7,23.48,24.23,33.0,30.0,17.0,1486.17,1092.0,1093.97,11.76,15.89,16.07,68.1,68.27,66.82,918.5,95.42,91.3,95.74,91.6,812.0,441.0,438.0,1691.0,101.0,81.0,17.0,915.0,229.0,109.0,27.09,28.83,39.49,39.0,24.0,38.0,1704.47,1253.0,1258.31,13.76,18.81,18.81,90.3,90.67,88.07,134.6,147.29,2633.0,2866.0,0.0,0.0,0.0,0.0,0.0,0.0
8475753,2025,Justin Faulk,DET,D,5on5,78,83715.0,1733.0,33.55,0.45,0.5,0.47,0.48,0.47,0.48,234.0,110.48,5.07,6.18,30.36,3.67,63.36,46.38,4.96,5.11,5.0,7.0,5.0,108.0,47.0,85.0,240.0,25.0,13.0,15.0,0.0,25.0,0.0,47.0,55.0,95.0,142.0,16.0,34.0,0.0,66.0,22.0,58.0,143.0,12.0,0.0,3.5,1.57,0.0,12.0,1.0,0.0,238.41,155.0,155.73,39.0,1.26,2.25,0.82,5.5,5.51,5.44,1733.0,170.0,197.0,284.0,1082.0,194.0,257.0,234.0,1048.0,0.0,0.0,150236.0,34.0,10.0,5.0,116.0,634.56,49.12,47.48,49.39,47.72,605.0,258.0,318.0,1181.0,56.0,67.0,5.0,676.0,146.0,41.0,19.46,18.18,11.49,28.0,25.0,3.0,1178.17,863.0,864.97,8.34,12.57,12.63,44.84,45.01,44.15,719.07,58.89,56.68,59.22,57.0,635.0,343.0,369.0,1347.0,62.0,66.0,12.0,760.0,157.0,61.0,22.31,20.09,16.5,34.0,15.0,13.0,1360.47,978.0,983.31,9.73,14.47,14.47,54.09,54.46,53.48,99.44,100.89,2140.0,2318.0,5.68,0.53,109.0,17.0,80.0,14.0
8475753,2025,Justin Faulk,DET,D,4on5,78,6762.0,166.0,30.25,0.07,0.08,0.13,0.12,0.14,0.13,230.0,2.49,0.13,0.17,0.48,0.12,1.2,1.9,0.13,0.13,0.13,0.0,1.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,1.0,2.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,0.04,0.0,0.0,0.17,0.17,0.16,166.0,1.0,56.0,12.0,97.0,5.0,35.0,31.0,95.0,0.0,0.0,11890.0,2.0,0.0,0.0,2.0,19.23,1.45,1.4,1.45,1.4,20.0,6.0,5.0,31.0,3.0,1.0,0.0,22.0,3.0,1.0,0.71,0.43,0.31,3.0,0.0,0.0,31.0,26.0,26.0,0.21,0.31,0.42,1.23,1.23,1.19,118.59,18.49,17.46,18.49,17.46,104.0,60.0,44.0,208.0,26.0,8.0,4.0,95.0,46.0,23.0,2.69,5.58,10.22,3.0,9.0,14.0,208.0,164.0,164.0,2.71,3.05,3.05,18.16,18.16,17.3,2.02,21.86,46.0,324.0,0.03,0.03,1.0,1.0,1.0,1.0
8475753,2025,Justin Faulk,DET,D,5on4,78,8802.0,146.0,32.05,0.79,0.91,0.81,0.88,0.77,0.88,130.0,21.65,1.51,1.84,5.23,0.71,14.79,7.93,1.46,1.51,1.46,3.0,4.0,25.0,7.0,13.0,45.0,9.0,2.0,2.0,0.0,6.0,0.0,11.0,11.0,23.0,30.0,3.0,6.0,0.0,1.0,2.0,3.0,29.0,2.0,1.0,0.9,0.17,0.43,0.0,1.0,1.0,45.0,32.0,32.0,1.0,0.46,0.37,0.07,1.89,1.89,1.83,146.0,52.0,2.0,10.0,82.0,18.0,15.0,23.0,90.0,0.0,0.0,12272.0,6.0,2.0,1.0,9.0,102.93,12.53,12.12,12.53,12.12,103.0,36.0,54.0,193.0,14.0,8.0,0.0,100.0,24.0,15.0,2.88,2.98,6.66,1.0,4.0,9.0,193.0,139.0,139.0,2.26,1.19,1.19,13.6,13.6,13.23,31.72,3.39,3.34,3.39,3.34,27.0,14.0,3.0,44.0,0.0,2.0,0.0,25.0,11.0,5.0,0.79,1.43,1.17,0.0,0.0,0.0,44.0,41.0,41.0,0.41,0.4,0.4,3.4,3.4,3.39,19.02,1.98,305.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0
8482762,2025,Simon Edvinsson,DET,D,other,72,4095.0,71.0,23.5,0.57,0.47,0.38,0.48,0.37,0.51,118.0,5.65,1.64,0.35,0.83,0.17,2.44,2.56,1.63,1.64,1.63,1.0,0.0,5.0,3.0,2.0,10.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,5.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,3.0,0.06,0.34,1.25,0.0,1.0,2.0,10.0,8.0,8.0,2.0,0.09,0.0,0.0,1.73,1.73,1.72,71.0,7.0,23.0,9.0,32.0,4.0,7.0,16.0,44.0,0.0,0.0,4967.0,4.0,0.0,0.0,5.0,27.0,10.48,10.39,10.48,10.39,27.0,12.0,18.0,57.0,14.0,1.0,0.0,13.0,10.0,16.0,0.55,1.13,8.8,0.0,3.0,11.0,57.0,39.0,39.0,0.4,0.35,0.35,10.52,10.52,10.47,50.25,7.97,7.69,7.97,7.69,44.0,23.0,28.0,95.0,9.0,7.0,1.0,37.0,20.0,10.0,1.26,2.27,4.44,2.0,3.0,4.0,95.0,67.0,67.0,0.99,1.67,1.67,7.29,7.29,7.16,14.15,16.12,130.0,139.0,0.17,0.02,5.0,1.0,3.0,1.0
8482762,2025,Simon Edvinsson,DET,D,all,72,96577.0,1931.0,32.8,0.49,0.51,0.48,0.49,0.5,0.5,176.0,98.99,6.37,5.6,27.54,3.58,54.48,40.45,6.15,6.29,6.06,9.0,7.0,88.0,50.0,70.0,208.0,25.0,9.0,10.0,0.0,22.0,0.0,48.0,49.0,79.0,129.0,31.0,65.0,0.0,94.0,26.0,89.0,117.0,16.0,5.0,2.54,1.96,1.87,2.0,5.0,2.0,205.36,138.0,135.67,61.0,1.18,1.9,1.15,6.39,6.32,6.22,1931.0,119.0,294.0,321.0,1197.0,229.0,267.0,281.0,1154.0,0.0,0.0,165703.0,65.0,37.0,16.0,148.0,798.42,74.84,72.51,75.16,72.78,693.0,396.0,380.0,1469.0,76.0,76.0,6.0,803.0,207.0,79.0,23.14,25.18,26.52,31.0,28.0,17.0,1466.53,1089.0,1086.7,10.77,14.95,14.94,70.68,70.78,69.84,814.77,79.43,75.79,80.01,76.38,693.0,410.0,487.0,1590.0,79.0,82.0,13.0,802.0,213.0,88.0,24.96,26.17,28.29,28.0,28.0,23.0,1596.67,1103.0,1108.0,12.68,18.84,19.09,73.0,73.45,71.68,150.12,145.09,2723.0,2793.0,0.0,0.0,0.0,0.0,0.0,0.0
